"","Sample_Size","Power"
"126",135,0.305
"127",136,0.31
"128",137,0.315
"129",138,0.32
"130",139,0.325
"131",140,0.33
"132",141,0.327
"133",142,0.324
"134",143,0.321
"135",144,0.318
"136",145,0.315
"137",146,0.312
"138",147,0.309
"139",148,0.306
"140",149,0.303
"141",150,0.3
"142",151,0.304
"143",152,0.308
"144",153,0.312
"145",154,0.316
"146",155,0.32
"147",156,0.324
"148",157,0.328
"149",158,0.332
"150",159,0.336
"151",160,0.34
"152",161,0.342
"153",162,0.344
"154",163,0.346
"155",164,0.348
"156",165,0.35
"157",166,0.352
"158",167,0.354
"159",168,0.356
"160",169,0.358
"161",170,0.36
"162",171,0.373
"163",172,0.386
"164",173,0.399
"165",174,0.412
"166",175,0.425
"167",176,0.438
"168",177,0.451
"169",178,0.464
"170",179,0.477
"171",180,0.49
"172",181,0.474
"173",182,0.458
"174",183,0.442
"175",184,0.426
"176",185,0.41
"177",186,0.394
"178",187,0.378
"179",188,0.362
"180",189,0.346
"181",190,0.33
"182",191,0.337
"183",192,0.344
"184",193,0.351
"185",194,0.358
"186",195,0.365
"187",196,0.372
"188",197,0.379
"189",198,0.386
"190",199,0.393
"191",200,0.4
"192",201,0.392
"193",202,0.384
"194",203,0.376
"195",204,0.368
"196",205,0.36
"197",206,0.352
"198",207,0.344
"199",208,0.336
"200",209,0.328
"201",210,0.32
"202",211,0.321
"203",212,0.322
"204",213,0.323
"205",214,0.324
"206",215,0.325
"207",216,0.326
"208",217,0.327
"209",218,0.328
"210",219,0.329
"211",220,0.33
"212",221,0.331
"213",222,0.332
"214",223,0.333
"215",224,0.334
"216",225,0.335
"217",226,0.336
"218",227,0.337
"219",228,0.338
"220",229,0.339
"221",230,0.34
"222",231,0.341
"223",232,0.342
"224",233,0.343
"225",234,0.344
"226",235,0.345
"227",236,0.346
"228",237,0.347
"229",238,0.348
"230",239,0.349
"231",240,0.35
"232",241,0.349
"233",242,0.348
"234",243,0.347
"235",244,0.346
"236",245,0.345
"237",246,0.344
"238",247,0.343
"239",248,0.342
"240",249,0.341
"241",250,0.34
"242",251,0.348
"243",252,0.356
"244",253,0.364
"245",254,0.372
"246",255,0.38
"247",256,0.388
"248",257,0.396
"249",258,0.404
"250",259,0.412
"251",260,0.42
"252",261,0.406
"253",262,0.392
"254",263,0.378
"255",264,0.364
"256",265,0.35
"257",266,0.336
"258",267,0.322
"259",268,0.308
"260",269,0.294
"261",270,0.28
"262",271,0.293
"263",272,0.306
"264",273,0.319
"265",274,0.332
"266",275,0.345
"267",276,0.358
"268",277,0.371
"269",278,0.384
"270",279,0.397
"271",280,0.41
"272",281,0.404
"273",282,0.398
"274",283,0.392
"275",284,0.386
"276",285,0.38
"277",286,0.374
"278",287,0.368
"279",288,0.362
"280",289,0.356
"281",290,0.35
"282",291,0.351
"283",292,0.352
"284",293,0.353
"285",294,0.354
"286",295,0.355
"287",296,0.356
"288",297,0.357
"289",298,0.358
"290",299,0.359
"291",300,0.36
"292",301,0.362
"293",302,0.364
"294",303,0.366
"295",304,0.368
"296",305,0.37
"297",306,0.372
"298",307,0.374
"299",308,0.376
"300",309,0.378
"301",310,0.38
"302",311,0.388
"303",312,0.396
"304",313,0.404
"305",314,0.412
"306",315,0.42
"307",316,0.428
"308",317,0.436
"309",318,0.444
"310",319,0.452
"311",320,0.46
"312",321,0.441
"313",322,0.422
"314",323,0.403
"315",324,0.384
"316",325,0.365
"317",326,0.346
"318",327,0.327
"319",328,0.308
"320",329,0.289
"321",330,0.27
"322",331,0.281
"323",332,0.292
"324",333,0.303
"325",334,0.314
"326",335,0.325
"327",336,0.336
"328",337,0.347
"329",338,0.358
"330",339,0.369
"331",340,0.38
"332",341,0.379
"333",342,0.378
"334",343,0.377
"335",344,0.376
"336",345,0.375
"337",346,0.374
"338",347,0.373
"339",348,0.372
"340",349,0.371
"341",350,0.37
"342",351,0.374
"343",352,0.378
"344",353,0.382
"345",354,0.386
"346",355,0.39
"347",356,0.394
"348",357,0.398
"349",358,0.402
"350",359,0.406
"351",360,0.41
"352",361,0.407
"353",362,0.404
"354",363,0.401
"355",364,0.398
"356",365,0.395
"357",366,0.392
"358",367,0.389
"359",368,0.386
"360",369,0.383
"361",370,0.38
"362",371,0.372
"363",372,0.364
"364",373,0.356
"365",374,0.348
"366",375,0.34
"367",376,0.332
"368",377,0.324
"369",378,0.316
"370",379,0.308
"371",380,0.3
"372",381,0.308
"373",382,0.316
"374",383,0.324
"375",384,0.332
"376",385,0.34
"377",386,0.348
"378",387,0.356
"379",388,0.364
"380",389,0.372
"381",390,0.38
"382",391,0.387
"383",392,0.394
"384",393,0.401
"385",394,0.408
"386",395,0.415
"387",396,0.422
"388",397,0.429
"389",398,0.436
"390",399,0.443
"391",400,0.45
"392",401,0.445
"393",402,0.44
"394",403,0.435
"395",404,0.43
"396",405,0.425
"397",406,0.42
"398",407,0.415
"399",408,0.41
"400",409,0.405
"401",410,0.4
"402",411,0.407
"403",412,0.414
"404",413,0.421
"405",414,0.428
"406",415,0.435
"407",416,0.442
"408",417,0.449
"409",418,0.456
"410",419,0.463
"411",420,0.47
"412",421,0.454
"413",422,0.438
"414",423,0.422
"415",424,0.406
"416",425,0.39
"417",426,0.374
"418",427,0.358
"419",428,0.342
"420",429,0.326
"421",430,0.31
"422",431,0.325
"423",432,0.34
"424",433,0.355
"425",434,0.37
"426",435,0.385
"427",436,0.4
"428",437,0.415
"429",438,0.43
"430",439,0.445
"431",440,0.46
"432",441,0.457
"433",442,0.454
"434",443,0.451
"435",444,0.448
"436",445,0.445
"437",446,0.442
"438",447,0.439
"439",448,0.436
"440",449,0.433
"441",450,0.43
"442",451,0.437
"443",452,0.444
"444",453,0.451
"445",454,0.458
"446",455,0.465
"447",456,0.472
"448",457,0.479
"449",458,0.486
"450",459,0.493
"451",460,0.5
"452",461,0.494
"453",462,0.488
"454",463,0.482
"455",464,0.476
"456",465,0.47
"457",466,0.464
"458",467,0.458
"459",468,0.452
"460",469,0.446
"461",470,0.44
"462",471,0.447
"463",472,0.454
"464",473,0.461
"465",474,0.468
"466",475,0.475
"467",476,0.482
"468",477,0.489
"469",478,0.496
"470",479,0.503
"471",480,0.51
"472",481,0.506
"473",482,0.502
"474",483,0.498
"475",484,0.494
"476",485,0.49
"477",486,0.486
"478",487,0.482
"479",488,0.478
"480",489,0.474
"481",490,0.47
"482",491,0.464
"483",492,0.458
"484",493,0.452
"485",494,0.446
"486",495,0.44
"487",496,0.434
"488",497,0.428
"489",498,0.422
"490",499,0.416
"491",500,0.41
"492",501,0.4112
"493",502,0.4124
"494",503,0.4136
"495",504,0.4148
"496",505,0.416
"497",506,0.4172
"498",507,0.4184
"499",508,0.4196
"500",509,0.4208
"501",510,0.422
"502",511,0.4232
"503",512,0.4244
"504",513,0.4256
"505",514,0.4268
"506",515,0.428
"507",516,0.4292
"508",517,0.4304
"509",518,0.4316
"510",519,0.4328
"511",520,0.434
"512",521,0.4352
"513",522,0.4364
"514",523,0.4376
"515",524,0.4388
"516",525,0.44
"517",526,0.4412
"518",527,0.4424
"519",528,0.4436
"520",529,0.4448
"521",530,0.446
"522",531,0.4472
"523",532,0.4484
"524",533,0.4496
"525",534,0.4508
"526",535,0.452
"527",536,0.4532
"528",537,0.4544
"529",538,0.4556
"530",539,0.4568
"531",540,0.458
"532",541,0.4592
"533",542,0.4604
"534",543,0.4616
"535",544,0.4628
"536",545,0.464
"537",546,0.4652
"538",547,0.4664
"539",548,0.4676
"540",549,0.4688
"541",550,0.47
"542",551,0.4694
"543",552,0.4688
"544",553,0.4682
"545",554,0.4676
"546",555,0.467
"547",556,0.4664
"548",557,0.4658
"549",558,0.4652
"550",559,0.4646
"551",560,0.464
"552",561,0.4634
"553",562,0.4628
"554",563,0.4622
"555",564,0.4616
"556",565,0.461
"557",566,0.4604
"558",567,0.4598
"559",568,0.4592
"560",569,0.4586
"561",570,0.458
"562",571,0.4574
"563",572,0.4568
"564",573,0.4562
"565",574,0.4556
"566",575,0.455
"567",576,0.4544
"568",577,0.4538
"569",578,0.4532
"570",579,0.4526
"571",580,0.452
"572",581,0.4514
"573",582,0.4508
"574",583,0.4502
"575",584,0.4496
"576",585,0.449
"577",586,0.4484
"578",587,0.4478
"579",588,0.4472
"580",589,0.4466
"581",590,0.446
"582",591,0.4454
"583",592,0.4448
"584",593,0.4442
"585",594,0.4436
"586",595,0.443
"587",596,0.4424
"588",597,0.4418
"589",598,0.4412
"590",599,0.4406
"591",600,0.44
